-45.2401887661565	1572.09997558594
-42.2571416371046	1572.69995117188
-39.2751473659741	1572.06665039063
-36.294205364348	1572.5
-33.3143150441689	1572.80004882813
-30.3354758177508	1573.23327636719
-27.3576870977546	1572.06665039063
-24.3809482972486	1572.43334960938
-21.4052588296189	1574.46667480469
-18.4306181086421	1573.46667480469
-15.4570255484567	1573.69995117188
-12.484480563567	1574.96667480469
-9.51298256884248	1576.93334960938
-6.54253097950557	1588.19995117188
-3.57312521115564	1673.53332519531
-0.604764679752472	1969.90002441406
2.36255119837996	2141.2333984375
5.32882300654979	1849.26672363281
8.29405132772162	1619.63330078125
11.2582367444606	1582.16662597656
14.221379838993	1577.16662597656
17.1834811931863	1576.86669921875
20.1445413885255	1575.93334960938
23.1045610061495	1574.96667480469
26.0635406268193	1577.69995117188
29.0214808309505	1576.13330078125
31.9783821985772	1577.19995117188
34.9342453093885	1576.23327636719
37.889070742705	1576.86669921875
40.8428590774668	1577.93334960938
43.7956108922979	1578.73327636719
46.7473267654063	1579.40002441406
49.6980072746767	1580.30004882813
52.6476529976064	1586.23327636719
55.5962645113619	1605.93334960938
58.5438423927148	1676.5
61.4903872181026	1880.33337402344
64.4358995635843	2370.69995117188
67.3803800048697	3288.43334960938
70.3238291172945	4772.7001953125
73.2662474758495	6961.533203125
76.2076356551565	9888.533203125
79.1479942294767	13112.6669921875
82.087323772719	15616.43359375
85.025624858416	16908.30078125
87.9628980597688	17201.833984375
90.8991439495829	17219.267578125
93.8343631003365	17239.466796875
96.7685560841253	17385
99.7017234727059	17448.833984375
102.633865837465	17294.3671875
105.564983749419	17086.1328125
108.49507777925	16764.3671875
111.424148497276	16396.232421875
114.352196473425	16125.7001953125
117.27922227732	15868.7001953125
120.205226478184	15716.1669921875
123.130209644899	15652.900390625
126.054172346	15461.099609375
128.977115149633	15321.7333984375
131.899038623609	15124.06640625
134.819943335381	15018.2333984375
137.73982985205	14807.2333984375
140.658698740338	14652.7666015625
143.576550566638	14497.599609375
146.49338589696	14278
149.409205296978	14124.5
152.324009332002	14003.900390625
155.237798566978	13818.900390625
