3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
1.020960000000000001e+01 2.473037469418305767e-02
1.020960000000000001e+01 2.473037469418305767e-02
1.020960000000000001e+01 2.473037469418305767e-02
1.020960000000000001e+01 2.473037469418305767e-02
1.020960000000000001e+01 2.473037469418305767e-02
1.020960000000000001e+01 2.473037469418305767e-02
1.020960000000000001e+01 2.473037469418305767e-02
1.701589999999999847e+01 5.168036004695682195e-02
1.701589999999999847e+01 5.168036004695682195e-02
1.701589999999999847e+01 5.168036004695682195e-02
1.701589999999999847e+01 5.168036004695682195e-02
1.701589999999999847e+01 5.168036004695682195e-02
1.701589999999999847e+01 5.168036004695682195e-02
1.701589999999999847e+01 5.168036004695682195e-02
2.382229999999999848e+01 8.059583737586818730e-02
2.382229999999999848e+01 8.059583737586818730e-02
2.382229999999999848e+01 8.059583737586818730e-02
2.382229999999999848e+01 8.059583737586818730e-02
2.382229999999999848e+01 8.059583737586818730e-02
2.382229999999999848e+01 8.059583737586818730e-02
2.382229999999999848e+01 8.059583737586818730e-02
3.062869999999999848e+01 1.111510504572393310e-01
3.062869999999999848e+01 1.111510504572393310e-01
3.062869999999999848e+01 1.111510504572393310e-01
3.062869999999999848e+01 1.111510504572393310e-01
3.062869999999999848e+01 1.111510504572393310e-01
3.062869999999999848e+01 1.111510504572393310e-01
3.743500000000000227e+01 1.427068828770049480e-01
3.743500000000000227e+01 1.427068828770049480e-01
3.743500000000000227e+01 1.427068828770049480e-01
3.743500000000000227e+01 1.427068828770049480e-01
3.743500000000000227e+01 1.427068828770049480e-01
3.743500000000000227e+01 1.427068828770049480e-01
3.743500000000000227e+01 1.427068828770049480e-01
4.424139999999999873e+01 1.757389963777034603e-01
4.424139999999999873e+01 1.757389963777034603e-01
4.424139999999999873e+01 1.757389963777034603e-01
4.424139999999999873e+01 1.757389963777034603e-01
4.424139999999999873e+01 1.757389963777034603e-01
4.424139999999999873e+01 1.757389963777034603e-01
4.424139999999999873e+01 1.757389963777034603e-01
5.104780000000000229e+01 2.090948481431721129e-01
