3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
1.020960000000000001e+01 2.454379722290618918e-02
1.020960000000000001e+01 2.454379722290618918e-02
1.020960000000000001e+01 2.454379722290618918e-02
1.020960000000000001e+01 2.454379722290618918e-02
1.020960000000000001e+01 2.454379722290618918e-02
1.020960000000000001e+01 2.454379722290618918e-02
1.020960000000000001e+01 2.454379722290618918e-02
1.701589999999999847e+01 5.130432842080920319e-02
1.701589999999999847e+01 5.130432842080920319e-02
1.701589999999999847e+01 5.130432842080920319e-02
1.701589999999999847e+01 5.130432842080920319e-02
1.701589999999999847e+01 5.130432842080920319e-02
1.701589999999999847e+01 5.130432842080920319e-02
1.701589999999999847e+01 5.130432842080920319e-02
2.382229999999999848e+01 8.002803254072754502e-02
2.382229999999999848e+01 8.002803254072754502e-02
2.382229999999999848e+01 8.002803254072754502e-02
2.382229999999999848e+01 8.002803254072754502e-02
2.382229999999999848e+01 8.002803254072754502e-02
2.382229999999999848e+01 8.002803254072754502e-02
2.382229999999999848e+01 8.002803254072754502e-02
3.062869999999999848e+01 1.103901860069363278e-01
3.062869999999999848e+01 1.103901860069363278e-01
3.062869999999999848e+01 1.103901860069363278e-01
3.062869999999999848e+01 1.103901860069363278e-01
3.062869999999999848e+01 1.103901860069363278e-01
3.062869999999999848e+01 1.103901860069363278e-01
3.743500000000000227e+01 1.417558879151196716e-01
3.743500000000000227e+01 1.417558879151196716e-01
3.743500000000000227e+01 1.417558879151196716e-01
3.743500000000000227e+01 1.417558879151196716e-01
3.743500000000000227e+01 1.417558879151196716e-01
3.743500000000000227e+01 1.417558879151196716e-01
3.743500000000000227e+01 1.417558879151196716e-01
4.424139999999999873e+01 1.746007435024504173e-01
4.424139999999999873e+01 1.746007435024504173e-01
4.424139999999999873e+01 1.746007435024504173e-01
4.424139999999999873e+01 1.746007435024504173e-01
4.424139999999999873e+01 1.746007435024504173e-01
4.424139999999999873e+01 1.746007435024504173e-01
4.424139999999999873e+01 1.746007435024504173e-01
5.104780000000000229e+01 2.077803053841273673e-01
