3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
3.403179999999999872e+00 0.000000000000000000e+00
1.020960000000000001e+01 2.415411487372297675e-02
1.020960000000000001e+01 2.415411487372297675e-02
1.020960000000000001e+01 2.415411487372297675e-02
1.020960000000000001e+01 2.415411487372297675e-02
1.020960000000000001e+01 2.415411487372297675e-02
1.020960000000000001e+01 2.415411487372297675e-02
1.020960000000000001e+01 2.415411487372297675e-02
1.701589999999999847e+01 5.051174777661802950e-02
1.701589999999999847e+01 5.051174777661802950e-02
1.701589999999999847e+01 5.051174777661802950e-02
1.701589999999999847e+01 5.051174777661802950e-02
1.701589999999999847e+01 5.051174777661802950e-02
1.701589999999999847e+01 5.051174777661802950e-02
1.701589999999999847e+01 5.051174777661802950e-02
2.382229999999999848e+01 7.882840625691565906e-02
2.382229999999999848e+01 7.882840625691565906e-02
2.382229999999999848e+01 7.882840625691565906e-02
2.382229999999999848e+01 7.882840625691565906e-02
2.382229999999999848e+01 7.882840625691565906e-02
2.382229999999999848e+01 7.882840625691565906e-02
2.382229999999999848e+01 7.882840625691565906e-02
3.062869999999999848e+01 1.087872179976065307e-01
3.062869999999999848e+01 1.087872179976065307e-01
3.062869999999999848e+01 1.087872179976065307e-01
3.062869999999999848e+01 1.087872179976065307e-01
3.062869999999999848e+01 1.087872179976065307e-01
3.062869999999999848e+01 1.087872179976065307e-01
3.743500000000000227e+01 1.397642573386386200e-01
3.743500000000000227e+01 1.397642573386386200e-01
3.743500000000000227e+01 1.397642573386386200e-01
3.743500000000000227e+01 1.397642573386386200e-01
3.743500000000000227e+01 1.397642573386386200e-01
3.743500000000000227e+01 1.397642573386386200e-01
3.743500000000000227e+01 1.397642573386386200e-01
4.424139999999999873e+01 1.722313961146376138e-01
4.424139999999999873e+01 1.722313961146376138e-01
4.424139999999999873e+01 1.722313961146376138e-01
4.424139999999999873e+01 1.722313961146376138e-01
4.424139999999999873e+01 1.722313961146376138e-01
4.424139999999999873e+01 1.722313961146376138e-01
4.424139999999999873e+01 1.722313961146376138e-01
5.104780000000000229e+01 2.050590315062691960e-01
