#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : N8_10k_60_2
#DATE        : 09-JUL-2024
#TIME        : 15:56
#OWNER       : 
#NPOINTS     : 2048.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.005
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 20.0
#LIVETIME    : 60.046447754
#REALTIME    : 60.802837372
#BEAMKV      : 10.0
#MAGCAM      : 4500.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 25.5
#XPOSITION mm: 0.8225
#YPOSITION mm: 1.9170
#ZPOSITION mm: 14.0783
##OXINSTPT   : 2
##OXINSTSTROB: 69.69
##OXINSTELEMS: 6,8,29,79,78,14
##OXINSTLABEL: 6, 0.277, C K?1_2
##OXINSTLABEL: 8, 0.525, O K?1
##OXINSTLABEL: 29, 8.048, Cu K?1
##OXINSTLABEL: 29, 8.905, Cu K?1
##OXINSTLABEL: 29, 0.930, Cu L?1,2
##OXINSTLABEL: 29, 0.832, Cu L?
##OXINSTLABEL: 29, 0.811, Cu Ll
##OXINSTLABEL: 79, 9.713, Au L?1
##OXINSTLABEL: 79, 8.494, Au Ll
##OXINSTLABEL: 79, 2.123, Au M?1
##OXINSTLABEL: 79, 2.410, Au M?
##OXINSTLABEL: 79, 1.648, Au M?2
##OXINSTLABEL: 79, 0.265, Au N4-N6
##OXINSTLABEL: 79, 0.251, Au N5-N6,7
##OXINSTLABEL: 78, 9.442, Pt L?1
##OXINSTLABEL: 78, 9.975, Pt L?
##OXINSTLABEL: 78, 8.268, Pt Ll
##OXINSTLABEL: 78, 2.050, Pt M?1
##OXINSTLABEL: 78, 2.331, Pt M?
##OXINSTLABEL: 78, 1.592, Pt M?2
##OXINSTLABEL: 78, 0.258, Pt N4-N6
##OXINSTLABEL: 78, 0.244, Pt N5-N6,7
##OXINSTLABEL: 14, 1.740, Si K?1
#SPECTRUM    : Spectral Data Starts Here
-0.10000, 0.0
-0.09500, 0.0
-0.09000, 0.0
-0.08500, 0.0
-0.08000, 1.0
-0.07500, 3.0
-0.07000, 3.0
-0.06500, 4.0
-0.06000, 6.0
-0.05500, 14.0
-0.05000, 19.0
-0.04500, 31.0
-0.04000, 48.0
-0.03500, 74.0
-0.03000, 110.0
-0.02500, 157.0
-0.02000, 207.0
-0.01500, 276.0
-0.01000, 359.0
-0.00500, 449.0
0.00000, 565.0
0.00500, 706.0
0.01000, 804.0
0.01500, 930.0
0.02000, 1040.0
0.02500, 1128.0
0.03000, 1228.0
0.03500, 1285.0
0.04000, 1357.0
0.04500, 1356.0
0.05000, 1286.0
0.05500, 1237.0
0.06000, 1166.0
0.06500, 1125.0
0.07000, 1012.0
0.07500, 902.0
0.08000, 740.0
0.08500, 629.0
0.09000, 495.0
0.09500, 387.0
0.10000, 307.0
0.10500, 238.0
0.11000, 179.0
0.11500, 141.0
0.12000, 99.0
0.12500, 69.0
0.13000, 55.0
0.13500, 38.0
0.14000, 40.0
0.14500, 34.0
0.15000, 31.0
0.15500, 30.0
0.16000, 29.0
0.16500, 35.0
0.17000, 37.0
0.17500, 41.0
0.18000, 42.0
0.18500, 46.0
0.19000, 41.0
0.19500, 45.0
0.20000, 55.0
0.20500, 52.0
0.21000, 59.0
0.21500, 66.0
0.22000, 83.0
0.22500, 105.0
0.23000, 125.0
0.23500, 152.0
0.24000, 169.0
0.24500, 196.0
0.25000, 221.0
0.25500, 213.0
0.26000, 255.0
0.26500, 294.0
0.27000, 280.0
0.27500, 300.0
0.28000, 284.0
0.28500, 269.0
0.29000, 251.0
0.29500, 232.0
0.30000, 198.0
0.30500, 194.0
0.31000, 165.0
0.31500, 125.0
0.32000, 100.0
0.32500, 90.0
0.33000, 69.0
0.33500, 60.0
0.34000, 58.0
0.34500, 45.0
0.35000, 39.0
0.35500, 34.0
0.36000, 27.0
0.36500, 30.0
0.37000, 31.0
0.37500, 36.0
0.38000, 36.0
0.38500, 38.0
0.39000, 38.0
0.39500, 34.0
0.40000, 29.0
